0 1 0 -0 3
0.01 0.998750260394966 0.0299955002024957 -0.249895846353392 2.99865010124696
0.02 0.995004165278026 0.0599640064794446 -0.499167083234141 2.99460161980561
0.03 0.988771077936042 0.089878549198011 -0.747190662367996 2.98785819903598
0.04 0.980066577841242 0.119712207288919 -0.993346653975306 2.9784259075616
0.05 0.968912421710645 0.149438132473599 -1.23701979627261 2.96631323380813
0.06 0.955336489125606 0.179029573425824 -1.4776010333067 2.95153107836436
0.07 0.939372712847379 0.2084598998461 -1.71448903727726 2.93409274417244
0.08 0.921060994002885 0.237702626427135 -1.94709171154325 2.91401392455609
0.09 0.900447102352677 0.266731436688831 -2.17482767055615 2.89131268909767
0.1 0.877582561890373 0.29552020666134 -2.39712769302101 2.86600946737682
0.11 0.852524522059506 0.324043028394868 -2.6134361446533 2.83812703058516
0.12 0.825335614909678 0.35227423327509 -2.82321236697518 2.8076904710338
0.13 0.796083798549056 0.380188415123161 -3.0259320286802 2.77472717957194
0.14 0.764842187284488 0.40776045305957 -3.22108843618846 2.73926682093692
0.15 0.731688868873821 0.43496553411123 -3.40819380011667 2.70134130705803
0.16 0.696706709347165 0.461779175541483 -3.58678045449761 2.66098476833785
0.17 0.659983145884982 0.488177246882907 -3.75640202570146 2.61823352293725
0.18 0.621609968270664 0.514135991653113 -3.91663454813742 2.57312604409147
0.19 0.581683089463883 0.539632048733969 -4.06707752394687 2.52570292548681
0.2 0.54030230586814 0.564642473395035 -4.20735492403948 2.47600684472903
0.21 0.497571047891727 0.58914475794227 -4.33711612797009 2.42408252493646
0.22 0.453596121425577 0.613116851973434 -4.45603680030718 2.36997669449209
0.23 0.408487440884157 0.636537182221968 -4.56381970130261 2.31373804499132
0.24 0.362357754476673 0.659384671971473 -4.66019542983613 2.25541718742268
0.25 0.315322362395268 0.681638760023334 -4.74492309677793 2.19506660662146
0.26 0.267498828624587 0.70327941920041 -4.81779092708597 2.13274061403683
0.27 0.219006687093041 0.724287174370143 -4.8786167891333 2.06849529885524
0.28 0.169967142900241 0.74464311997086 -4.9272486499423 2.00238847752392
0.29 0.120502769367366 0.764328937025505 -4.96356495518794 1.93447964172
0.3 0.0707372016677025 0.783326909627484 -4.98747493302027 1.86482990481199
0.31 0.020794827803092 0.801619940883777 -4.99891882094678 1.79350194686189
0.32 -0.0291995223012893 0.819191568300998 -4.99786801520753 1.72055995821737
0.33 -0.0791208888067345 0.836025978600521 -4.98432514226959 1.64606958174476
0.34 -0.128844494295525 0.852108021949363 -4.95832405226234 1.57009785375495
0.35 -0.178246055649493 0.867423225594017 -4.91992973436968 1.49271314367518
0.36 -0.227202094693088 0.881957806884948 -4.86923815439097 1.41398509252122
0.37 -0.275590246824514 0.895698685680048 -4.8063760148765 1.33398455022512
0.38 -0.323289566863504 0.908633496115884 -4.73150043843707 1.25278351187507
0.39 -0.370180831351288 0.920750597736136 -4.64479857501934 1.17045505292469
0.4 -0.416146836547143 0.932039085967227 -4.54648713412841 1.08707326343002
0.41 -0.461072691376714 0.942488801931698 -4.43681184316687 1.00271318137351
0.42 -0.504846104599858 0.952090341590516 -4.31604683324437 0.917450725134866
0.43 -0.547357665480272 0.960835064206073 -4.18449395399248 0.831362625169671
0.44 -0.588501117255347 0.968715100118265 -4.04248201909795 0.744526354957117
0.45 -0.62817362272274 0.975723357826659 -3.8903659844396 0.657020061279123
0.46 -0.666276021279825 0.98185353037236 -3.7285260608836 0.568922493893501
0.47 -0.702713076773555 0.98710010101385 -3.55736676395422 0.480312934664491
0.48 -0.737393715541246 0.991458348191687 -3.37731590275575 0.391271126214434
0.49 -0.770231254047308 0.994924349777581 -3.18882351067251 0.301877200160793
0.5 -0.801143615546934 0.997494986604054 -2.99236072051978 0.212211605003107
0.51 -0.830053535235223 0.999167945271476 -2.78841858695708 0.122355033724771
0.52 -0.856888753368948 0.999941720229966 -2.57750685910732 0.0323883511748002
0.53 -0.881582195878286 0.999815615134291 -2.36015270644941 -0.0576074787050799
0.54 -0.904072142017062 0.998789743470524 -2.13689940116914 -0.147551465742514
